timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1722781800,Aug 04 2024 - 2:30pm,complete,N/A,Fakel,Krasnodar,Aleksey Sukhoy,3,0.00,1.00,0.80,2.07,0,0,0,0,0,0,"","",1,2,2,0,2,0,2,0,2,0,5,11,4,3,1,8,12,12,28,72,0.50,1.14,0.79,1.29,2.00,50,100,0,0,0,50,50,50,50,10.00,9.00,3.30,3.10,1.97,1.38,2.10,3.92,7.70,1.93,1.83,Stadion Fakel (Voronezh)
1722792600,Aug 04 2024 - 5:30pm,complete,N/A,Akhmat Grozny,Lokomotiv Moskva,Artem Chistyakov,3,1.00,0.00,1.13,1.47,0,5,5,3,0,3,"","7,17,36,79,90'1",4,6,2,0,5,0,1,1,1,4,9,14,4,10,5,4,13,16,52,48,1.20,1.91,1.16,1.86,3.00,100,100,50,50,0,100,100,50,50,12.00,4.00,2.60,3.33,2.67,1.26,1.90,3.10,5.70,1.70,2.10,Akhmat Arena (Groznyi)
1722792600,Aug 04 2024 - 5:30pm,complete,N/A,Makhachkala,Olimpiyets,Yan Bobrovskiy,3,0.00,0.00,1.13,0.73,0,1,1,0,0,0,"","82",3,4,4,2,4,0,2,4,1,3,8,6,6,3,2,3,11,17,54,46,0.00,0.00,1.29,0.85,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.36,3.10,3.18,1.42,2.17,4.33,8.40,2.03,1.75,Anzhi Arena (Kaspiysk)
1722877200,Aug 05 2024 - 5:00pm,complete,N/A,Spartak Moskva,Krylya Sovetov,Kirill Levnikov,3,0.00,0.00,2.13,0.93,3,0,3,2,2,0,"29,40,56","",6,1,1,0,4,0,0,1,2,2,14,10,8,5,6,5,10,16,63,37,0.00,0.00,1.79,1.15,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.65,4.15,5.20,1.18,1.84,2.53,4.40,1.83,1.93,Lukoil Arena (Moskva)
1723217400,Aug 09 2024 - 3:30pm,complete,N/A,Olimpiyets,Khimki,Vitaly Meshkov,4,0.00,3.00,1.07,0.67,1,0,1,1,1,0,"17","",4,8,5,0,1,0,1,4,0,1,8,15,3,5,5,10,18,11,28,72,1.13,1.06,0.92,1.79,4.75,75,100,100,75,75,25,100,100,100,11.00,6.00,2.48,3.36,2.78,1.28,1.90,3.30,6.15,1.75,2.03,Stadion Nizhny Novgorod (Nizhniy Novgorod)
1723225500,Aug 09 2024 - 5:45pm,complete,N/A,Rostov,Rubin Kazan,Aleksey Sukhoy,4,1.00,3.00,1.33,1.07,1,1,2,1,1,0,"14","62",7,2,2,0,2,0,1,1,0,2,10,6,4,4,6,2,13,15,61,39,1.36,1.32,1.43,0.95,3.00,50,50,50,50,50,50,50,50,50,7.00,5.00,2.08,3.48,3.41,1.27,1.81,3.15,5.85,1.81,1.95,Rostov Arena (Rostov-na-Donu)
1723291200,Aug 10 2024 - 12:00pm,complete,N/A,Lokomotiv Moskva,Makhachkala,Evgeny Kukulyak,4,3.00,1.00,2.07,0.80,2,0,2,1,1,0,"10,64","",5,9,1,0,1,0,0,1,0,1,8,10,3,5,5,5,13,13,47,53,2.18,1.12,1.06,1.31,3.00,75,75,50,50,50,50,75,0,75,14.00,3.50,1.53,4.10,5.80,1.25,1.85,3.02,5.50,2.05,1.74,RZD Arena (Moskva)
1723300200,Aug 10 2024 - 2:30pm,complete,34893,Zenit,Dinamo Moskva,Sergey Ivanov,4,3.00,3.00,2.20,1.40,1,0,1,0,0,0,"55","",3,2,3,0,3,0,0,3,0,3,8,10,4,6,4,4,15,19,55,45,1.61,2.02,1.09,1.38,3.50,0,100,50,50,50,50,100,0,100,12.00,1.00,1.53,4.40,5.37,1.14,1.63,2.40,3.92,1.66,2.17,Gazprom Arena (Sankt-Peterburg (St. Petersburg))
1723300200,Aug 10 2024 - 2:30pm,complete,N/A,Orenburg,Akron,Sergey  Tsyganok,4,2.00,1.50,0.93,1.07,2,2,4,1,0,1,"48,61","45'3,64",7,3,3,0,1,0,2,1,1,0,11,7,4,5,7,2,10,13,49,51,1.98,1.49,1.36,1.14,2.25,25,75,25,25,25,25,25,50,75,11.50,4.50,1.94,3.65,3.65,1.26,1.85,3.04,5.60,1.80,1.97,Stadion Gazovik (Rostoshi)
1723309200,Aug 10 2024 - 5:00pm,complete,N/A,Krasnodar,CSKA Moskva,Vladimir Moskalev,4,1.00,2.00,2.40,2.13,2,1,3,1,1,0,"45'1,90'1","68",5,2,1,0,1,0,1,0,0,1,13,6,4,4,9,2,12,12,54,46,1.21,0.94,1.42,0.94,0.75,0,25,25,0,0,0,25,25,25,13.50,2.50,2.53,3.21,2.83,1.28,1.96,3.28,6.05,1.74,2.04,Stadion FK Krasnodar (Krasnodar)
