timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1631370600,Sep 11 2021 - 2:30pm,complete,N/A,Twente,Utrecht,Serdar Gözübüyük,4,1.00,1.00,2.06,0.94,1,0,1,0,0,0,"90'1","",3,5,4,0,4,0,1,3,0,4,11,11,5,0,6,11,15,16,52,48,1.39,0.65,1.26,1.08,1.00,50,50,0,0,0,0,0,50,50,5.00,5.00,3.75,3.70,1.87,1.26,1.74,2.70,4.75,1.71,2.10,De Grolsch Veste (Enschede)
1631378700,Sep 11 2021 - 4:45pm,complete,N/A,PEC Zwolle,Ajax,Jeroen Manschot,4,0.00,1.00,0.82,2.35,0,2,2,1,0,1,"","29,67",5,7,1,0,3,0,0,1,1,2,10,18,3,9,7,9,8,9,37,63,1.75,1.41,1.06,2.25,1.50,50,50,0,0,0,0,50,50,50,13.00,2.00,15.00,7.00,1.20,1.13,1.30,1.80,3.25,2.10,1.71,MAC³PARK Stadion (Zwolle)
1631378700,Sep 11 2021 - 4:45pm,complete,N/A,Cambuur,Go Ahead Eagles,Danny Makkelie,4,1.50,0.00,1.06,0.82,5,2,7,2,1,1,"45,50,53,56,75","36,78",1,5,3,0,1,0,1,2,0,1,16,15,10,9,6,6,18,7,47,53,1.66,0.88,1.94,1.98,2.25,25,100,25,0,0,0,25,100,100,8.00,1.50,1.91,3.60,4.00,1.24,1.80,3.20,4.40,1.65,2.20,Cambuurstadion (Leeuwarden)
1631386800,Sep 11 2021 - 7:00pm,complete,N/A,AZ,PSV,Allard Lindhout,4,0.00,3.00,2.21,2.29,0,3,3,1,0,1,"","14,69,83",6,2,2,0,2,0,0,2,1,1,10,10,4,5,6,5,10,14,60,40,0.00,2.22,1.31,1.13,1.00,0,50,0,0,0,0,50,0,50,11.00,2.00,3.15,3.85,2.11,1.24,1.53,2.18,4.15,1.61,2.25,AFAS Stadion (Alkmaar)
1631441700,Sep 12 2021 - 10:15am,complete,N/A,NEC,Willem II,Pol van Boekel,4,3.00,3.00,0.82,0.53,0,0,0,0,0,0,"","",10,1,1,0,2,1,0,1,1,2,23,9,6,3,17,6,11,12,75,25,1.12,1.63,2.53,0.98,2.50,0,100,50,0,0,100,100,0,50,5.00,6.00,2.45,3.46,2.76,1.30,1.86,3.10,5.25,1.74,2.10,Goffertstadion (Nijmegen)
1631449800,Sep 12 2021 - 12:30pm,complete,6623,Sparta Rotterdam,Fortuna Sittard,Erwin Blank,4,1.00,0.00,1.12,0.88,3,1,4,2,2,0,"21,29,73","49",3,4,2,0,1,0,2,0,0,1,17,4,8,3,9,1,11,16,43,57,1.16,0.00,1.92,0.68,1.00,50,50,0,0,0,0,50,0,50,4.00,1.00,2.00,3.45,3.60,1.32,1.87,3.00,5.50,1.80,2.00,Sparta-Stadion Het Kasteel (Rotterdam)
1631449800,Sep 12 2021 - 12:30pm,complete,N/A,Groningen,Heerenveen,Rob Dieperink,4,1.00,3.00,1.06,1.11,1,1,2,1,0,1,"68","19",9,0,2,1,4,0,0,3,1,3,15,11,4,3,11,8,14,15,53,47,1.51,2.11,1.59,0.96,0.50,0,0,0,0,0,0,50,0,0,16.00,3.00,1.95,3.60,3.65,1.29,1.80,2.95,5.50,1.80,2.00,Euroborg (Groningen)
1631457900,Sep 12 2021 - 2:45pm,complete,N/A,RKC Waalwijk,Vitesse,Jochem Kamphuis,4,3.00,1.50,1.24,1.58,1,2,3,2,1,1,"27","8,54",7,2,4,0,1,0,2,2,0,1,10,9,5,4,5,5,19,17,48,52,1.00,1.27,1.24,1.05,2.00,0,25,25,25,25,25,100,25,25,5.50,2.00,3.25,3.60,2.10,1.22,1.65,2.50,4.25,1.61,2.30,Mandemakers Stadion (Waalwijk)
1631901600,Sep 17 2021 - 6:00pm,complete,7041,Sparta Rotterdam,NEC,Edwin van de Graaf,5,2.00,1.50,1.12,1.41,1,1,2,2,1,1,"44","28",4,6,2,0,3,0,0,2,1,2,15,12,3,5,12,7,9,11,46,54,1.54,0.83,1.52,1.45,3.00,50,75,50,50,25,50,75,25,75,4.00,2.50,2.10,3.40,3.30,1.34,1.95,3.20,6.00,1.87,1.91,Sparta-Stadion Het Kasteel (Rotterdam)
1631975400,Sep 18 2021 - 2:30pm,complete,N/A,Heerenveen,Fortuna Sittard,Laurens Gerrets,5,1.50,0.00,1.33,0.88,1,0,1,1,1,0,"5","",7,2,1,0,4,0,0,1,0,4,18,15,7,5,11,10,9,11,48,52,1.11,0.68,1.98,1.60,4.25,100,100,100,100,25,100,100,100,100,6.50,1.50,1.71,4.05,4.30,1.25,1.69,2.65,4.60,1.74,2.05,Abe Lenstra Stadion (Heerenveen)
1631983500,Sep 18 2021 - 4:45pm,complete,N/A,Willem II,Groningen,Jeroen Manschot,5,1.50,1.50,1.41,1.06,2,1,3,2,2,0,"5,24","61",5,4,3,0,2,1,1,2,1,2,9,17,6,7,3,10,8,8,48,52,0.89,1.30,1.29,1.80,3.75,50,75,75,50,25,50,75,75,100,13.00,1.50,2.50,3.20,2.80,1.34,1.95,3.10,5.75,1.74,2.05,Koning Willem II Stadion (Tilburg)
